LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 20501	     -500000	 0.053483653	32.703763755	-67.814367410	167.097476139	 0.000000000	         0.004865190	         0.002267249	         0.007132439
 20502	     -499000	 0.053288153	32.488620538	-59.367825181	166.842934441	 0.000000000	         0.004630892	         0.002158406	         0.006789299
 20503	     -498000	 0.053377802	32.256228450	-50.865905620	166.551522760	 0.000000000	         0.004409669	         0.002056493	         0.006466162
 20504	     -497000	 0.053647700	32.006039467	-42.223229794	166.168364926	 0.000000000	         0.004158632	         0.001932216	         0.006090847
 20505	     -496000	 0.054047376	31.738155109	-33.689989970	165.855689318	 0.000000000	         0.004000622	         0.001871339	         0.005871961
 20506	     -495000	 0.054631131	31.454701396	-25.262552658	165.397895179	 0.000000000	         0.003752302	         0.001748399	         0.005500701
 20507	     -494000	 0.055503104	31.154095440	-16.914646569	164.964624410	 0.000000000	         0.003542991	         0.001653741	         0.005196732
 20508	     -493000	 0.056285559	30.837897089	-8.625617696	164.497151938	 0.000000000	         0.003329158	         0.001556888	         0.004886046
 20509	     -492000	 0.057273798	30.508467070	-0.601773950	164.007365967	 0.000000000	         0.003103531	         0.001454247	         0.004557778
 20510	     -491000	 0.058303969	30.164542217	 7.329286080	163.497014797	 0.000000000	         0.002870696	         0.001347894	         0.004218590
 20511	     -490000	 0.059484652	29.808813997	15.267923373	162.964942908	 0.000000000	         0.002631495	         0.001237696	         0.003869191
 20512	     -489000	 0.060538153	29.442650094	23.011034297	162.414836353	 0.000000000	         0.002381367	         0.001121859	         0.003503226
 20513	     -488000	 0.061639490	29.066784175	30.704745155	161.846733430	 0.000000000	         0.002125438	         0.001003350	         0.003128788
 20514	     -487000	 0.062886122	28.683922654	38.224408913	161.263868244	 0.000000000	         0.001866072	         0.000882691	         0.002748763
 20515	     -486000	 0.064104852	28.293832465	45.936134667	160.660993706	 0.000000000	         0.001610378	         0.000763568	         0.002373946
 20516	     -485000	 0.065275801	27.899601971	53.414207966	160.047429024	 0.000000000	         0.001359141	         0.000646442	         0.002005583
 20517	     -484000	 0.066523121	27.502929228	60.816856720	159.422621164	 0.000000000	         0.001120969	         0.000535219	         0.001656188
 20518	     -483000	 0.067980414	27.102757701	68.326978207	158.780202043	 0.000000000	         0.000900652	         0.000432120	         0.001332772
 20519	     -482000	 0.069279862	26.702831910	75.589135537	158.129186002	 0.000000000	         0.000700247	         0.000338079	         0.001038327
 20520	     -481000	 0.070766927	26.303573924	82.822812481	157.463410697	 0.000000000	         0.000525690	         0.000255989	         0.000781679
