LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 16001	    -5000000	 0.092827547	32.484497352	159.274770107	177.502189906	 0.484380001	         0.031124048	         0.015036139	         0.046160187
 16002	    -4999000	 0.092275808	32.615709286	165.338189729	177.388848293	 0.491009417	         0.036005164	         0.018596383	         0.054601548
 16003	    -4998000	 0.091663779	32.746938556	171.328949162	177.284023268	 0.497663782	         0.041790601	         0.023029203	         0.064819804
 16004	    -4997000	 0.090992911	32.877596078	177.365988226	177.169514626	 0.504311616	         0.048639966	         0.028558592	         0.077198557
 16005	    -4996000	 0.090430449	33.006656617	-176.538338462	177.078242070	 0.510898752	         0.056928039	         0.035600302	         0.092528342
 16006	    -4995000	 0.089618964	33.133310611	-170.328405364	177.000731875	 0.517381513	         0.067959666	         0.045614343	         0.113574009
 16007	    -4994000	 0.088784784	33.256812893	-164.196266208	176.897101114	 0.523719216	         0.078212599	         0.055134445	         0.133347044
 16008	    -4993000	 0.088020384	33.376218881	-157.960615736	176.792557086	 0.529860729	         0.088992859	         0.065454474	         0.154447333
 16009	    -4992000	 0.087078297	33.491311517	-151.543522568	176.681667331	 0.535792289	         0.100132548	         0.076417940	         0.176550487
 16010	    -4991000	 0.086108242	33.601368412	-145.194582052	176.561881170	 0.541474223	         0.110454082	         0.086803958	         0.197258040
 16011	    -4990000	 0.085164936	33.705775613	-138.732044359	176.465052183	 0.546872526	         0.121386921	         0.098055745	         0.219442666
 16012	    -4989000	 0.084203271	33.804699106	-132.095069935	176.372269006	 0.551993751	         0.131903616	         0.109054658	         0.240958273
 16013	    -4988000	 0.083143454	33.897521417	-125.477588033	176.290717546	 0.556804173	         0.141498304	         0.119214894	         0.260713198
 16014	    -4987000	 0.082176009	33.984197081	-118.782966583	176.225028869	 0.561299921	         0.150052894	         0.128353062	         0.278405955
 16015	    -4986000	 0.081268297	34.064930187	-111.973155058	176.174346095	 0.565490352	         0.157976311	         0.136896871	         0.294873182
 16016	    -4985000	 0.080169953	34.139316339	-105.063599374	176.152489227	 0.569353475	         0.164420456	         0.143822634	         0.308243090
 16017	    -4984000	 0.079150407	34.207605264	-98.151965759	176.156606199	 0.572901465	         0.169637917	         0.149411606	         0.319049523
 16018	    -4983000	 0.078143238	34.269898523	-91.216066969	176.170908512	 0.576138995	         0.172346905	         0.152231334	         0.324578239
 16019	    -4982000	 0.077116411	34.325994728	-84.048685288	176.211852871	 0.579055143	         0.173353473	         0.153133250	         0.326486723
 16020	    -4981000	 0.076017675	34.376251153	-76.869904156	176.283475602	 0.581668151	         0.172239571	         0.151667461	         0.323907032
 16021	    -4980000	 0.074832441	34.420596261	-69.601446511	176.388185463	 0.583974069	         0.169115021	         0.147950850	         0.317065871
 16022	    -4979000	 0.073860810	34.459040231	-62.266359252	176.502472669	 0.585973274	         0.164538652	         0.142715388	         0.307254041
 16023	    -4978000	 0.072717324	34.491955794	-54.649300232	176.654344651	 0.587685052	         0.158452554	         0.135861002	         0.294313556
