LaskarTimestep	time_years	ecc	obl	Lsp	Tsurf	SF12	ForcedConv	FreeConv	TotalSubl
 16001	    -5000000	 0.092827547	32.484497352	159.274770107	171.740542168	 0.484380001	         0.022429786	         0.008804064	         0.031233851
 16002	    -4999000	 0.092275808	32.615709286	165.338189729	171.692844492	 0.491009417	         0.025836042	         0.011108413	         0.036944455
 16003	    -4998000	 0.091663779	32.746938556	171.328949162	171.642767390	 0.497663782	         0.029716899	         0.013870955	         0.043587854
 16004	    -4997000	 0.090992911	32.877596078	177.365988226	171.584355449	 0.504311616	         0.034171096	         0.017160005	         0.051331100
 16005	    -4996000	 0.090430449	33.006656617	-176.538338462	171.529599954	 0.510898752	         0.039248202	         0.021077822	         0.060326023
 16006	    -4995000	 0.089618964	33.133310611	-170.328405364	171.464928173	 0.517381513	         0.044846318	         0.025567216	         0.070413534
 16007	    -4994000	 0.088784784	33.256812893	-164.196266208	171.420618565	 0.523719216	         0.051158636	         0.030871406	         0.082030041
 16008	    -4993000	 0.088020384	33.376218881	-157.960615736	171.368006340	 0.529860729	         0.058071002	         0.036895467	         0.094966469
 16009	    -4992000	 0.087078297	33.491311517	-151.543522568	171.324797015	 0.535792289	         0.065633041	         0.043732840	         0.109365882
 16010	    -4991000	 0.086108242	33.601368412	-145.194582052	171.282710633	 0.541474223	         0.073326959	         0.050929839	         0.124256798
 16011	    -4990000	 0.085164936	33.705775613	-138.732044359	171.252886964	 0.546872526	         0.081313560	         0.058588511	         0.139902071
 16012	    -4989000	 0.084203271	33.804699106	-132.095069935	171.231072929	 0.551993751	         0.089826901	         0.067009903	         0.156836804
 16013	    -4988000	 0.083143454	33.897521417	-125.477588033	171.229783804	 0.556804173	         0.097926906	         0.075174156	         0.173101062
 16014	    -4987000	 0.082176009	33.984197081	-118.782966583	171.224599244	 0.561299921	         0.105861031	         0.083353391	         0.189214421
 16015	    -4986000	 0.081268297	34.064930187	-111.973155058	171.227702884	 0.565490352	         0.113140292	         0.090919458	         0.204059749
 16016	    -4985000	 0.080169953	34.139316339	-105.063599374	171.259655296	 0.569353475	         0.119777418	         0.097920152	         0.217697570
 16017	    -4984000	 0.079150407	34.207605264	-98.151965759	171.301050769	 0.572901465	         0.125513475	         0.103989922	         0.229503397
 16018	    -4983000	 0.078143238	34.269898523	-91.216066969	171.353555691	 0.576138995	         0.129989867	         0.108777310	         0.238767177
 16019	    -4982000	 0.077116411	34.325994728	-84.048685288	171.428524324	 0.579055143	         0.132985616	         0.111930342	         0.244915958
 16020	    -4981000	 0.076017675	34.376251153	-76.869904156	171.515405039	 0.581668151	         0.133918148	         0.112835254	         0.246753402
 16021	    -4980000	 0.074832441	34.420596261	-69.601446511	171.625080269	 0.583974069	         0.133360980	         0.112120519	         0.245481499
 16022	    -4979000	 0.073860810	34.459040231	-62.266359252	171.747068801	 0.585973274	         0.131861532	         0.110430152	         0.242291685
 16023	    -4978000	 0.072717324	34.491955794	-54.649300232	171.901028454	 0.587685052	         0.129073529	         0.107390531	         0.236464060
 16024	    -4977000	 0.071715916	34.519263572	-47.068960685	172.070647756	 0.589105222	         0.125329527	         0.103344207	         0.228673734
 16025	    -4976000	 0.070751469	34.541347433	-39.398865468	172.257652046	 0.590253722	         0.120709882	         0.098423888	         0.219133770
 16026	    -4975000	 0.069872582	34.558550776	-31.422221550	172.445197994	 0.591148402	         0.114435140	         0.091816264	         0.206251405
 16027	    -4974000	 0.068980430	34.571022949	-23.611043777	172.658764594	 0.591797027	         0.107641037	         0.084735702	         0.192376739
 16028	    -4973000	 0.068298981	34.579329925	-15.637280917	172.871697029	 0.592229035	         0.100335868	         0.077318200	         0.177654068
 16029	    -4972000	 0.067690078	34.583886640	-7.523006992	173.118701515	 0.592466008	         0.093101816	         0.070132095	         0.163233910
 16030	    -4971000	 0.066980778	34.585119423	 0.652649633	173.366812049	 0.592530119	         0.085866139	         0.063114101	         0.148980241
 16031	    -4970000	 0.066493018	34.583743484	 8.818185746	173.618627113	 0.592458563	         0.078748275	         0.056382485	         0.135130760
 16032	    -4969000	 0.066022485	34.580263530	17.039586287	173.877346447	 0.592277587	         0.072685003	         0.050848865	         0.123533867
 16033	    -4968000	 0.065800036	34.575207686	25.487852481	174.134307803	 0.592014656	         0.066643465	         0.045457387	         0.112100852
 16034	    -4967000	 0.065461477	34.569224690	33.891878566	174.377782903	 0.591703507	         0.061443223	         0.040940673	         0.102383896
 16035	    -4966000	 0.065326753	34.562822481	42.359138265	174.619656178	 0.591370556	         0.056949610	         0.037155791	         0.094105401
 16036	    -4965000	 0.065409308	34.556572664	50.822975093	174.847292437	 0.591045528	         0.053155882	         0.034032714	         0.087188595
 16037	    -4964000	 0.065576904	34.550921768	59.413124416	175.047005553	 0.590751647	         0.049955051	         0.031461974	         0.081417025
 16038	    -4963000	 0.065912714	34.546346194	67.878654740	175.225997540	 0.590513689	         0.047445622	         0.029484493	         0.076930115
 16039	    -4962000	 0.066440606	34.543268249	76.312610604	175.378245902	 0.590353617	         0.045724424	         0.028158586	         0.073883010
 16040	    -4961000	 0.067052679	34.542032327	84.848511773	175.498783251	 0.590289341	         0.044637749	         0.027340191	         0.071977940
 16041	    -4960000	 0.067674999	34.542991418	93.159383901	175.568002701	 0.590339220	         0.044143041	         0.026979523	         0.071122564
 16042	    -4959000	 0.068503296	34.546460357	101.356078101	175.624017341	 0.590519626	         0.044537361	         0.027330404	         0.071867765
 16043	    -4958000	 0.069546401	34.552721593	109.662105844	175.634962106	 0.590845249	         0.045457698	         0.028081823	         0.073539521
 16044	    -4957000	 0.070419754	34.561999192	117.896061455	175.598963846	 0.591327740	         0.047203883	         0.029487087	         0.076690970
 16045	    -4956000	 0.071460216	34.574505330	125.932725749	175.534387349	 0.591978130	         0.049710258	         0.031540250	         0.081250509
 16046	    -4955000	 0.072606121	34.590408204	133.965814598	175.436703310	 0.592805162	         0.052993847	         0.034243680	         0.087237527
 16047	    -4954000	 0.073892478	34.609889211	141.980392233	175.311602410	 0.593818257	         0.057385236	         0.037957509	         0.095342746
 16048	    -4953000	 0.075217895	34.632974759	149.871173805	175.154272431	 0.595018771	         0.062615100	         0.042482944	         0.105098044
 16049	    -4952000	 0.076537186	34.659723781	157.697390625	174.973568710	 0.596409739	         0.068892311	         0.048053489	         0.116945800
 16050	    -4951000	 0.078115188	34.690039059	165.429367573	174.778367070	 0.597986062	         0.076171070	         0.054696364	         0.130867434
 16051	    -4950000	 0.079549330	34.723757044	173.049429106	174.569771323	 0.599739175	         0.084992603	         0.063017898	         0.148010501
 16052	    -4949000	 0.081048959	34.760640447	-179.425618874	174.357336087	 0.601656661	         0.095058123	         0.072826256	         0.167884379
 16053	    -4948000	 0.082634958	34.800457417	-172.044981253	174.136791450	 0.603726367	         0.106224740	         0.084028322	         0.190253061
 16054	    -4947000	 0.084175176	34.842915515	-164.557392806	173.917248857	 0.605932970	         0.119038832	         0.097254504	         0.216293335
 16055	    -4946000	 0.085567093	34.887301358	-157.338095969	173.710909686	 0.608239263	         0.132923426	         0.111968759	         0.244892185
 16056	    -4945000	 0.087000330	34.933362554	-150.108061341	173.510001345	 0.610631993	         0.147304485	         0.127572140	         0.274876624
 16057	    -4944000	 0.088599238	34.980684235	-142.922076580	173.320779679	 0.613089466	         0.163438264	         0.145405467	         0.308843731
 16058	    -4943000	 0.089876471	35.028406523	-135.727350029	173.138426796	 0.615566897	         0.179233636	         0.163194393	         0.342428029
